business_id,date,stars,croissant,cake,cupcakes,cupcake,sandwich,wine,bread,toast,chocolate,salad,cheese,brunch,eggs,egg,chicken,donut,donuts,pastries,pastry,benedict,bacon,sandwiches,avocado,sourdough,cookie,fruit,croissants,salmon,butter,macarons,cream,burrito,turkey,strawberry,lobster,almond,caramel,blackberry,burger,blueberry,muffin,gourmet,sausage,cinnamon,grilled,raspberry,bagels,tomatoes,macaron,pasta,desserts,Steak,omelette,apple,soup,potatoes,brioche,danish,pie,biscuit,scones,tuna,brownie,tart
O6RCCmz8-x4NhWJpI8KQug,2018-04-30 17:48:11,5,,,,,,,,0.4939,,,,,,,,,,,,,,,0.4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2013-05-15 14:19:17,1,,,,,,,,,,,,,,,,,,,0.4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O6RCCmz8-x4NhWJpI8KQug,2017-02-13 19:32:41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-04-21 19:49:06,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7717,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-06-05 08:10:26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-04-10 14:23:42,5,,,,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2015-06-02 22:40:27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128
IDtLPgUrqorrpqSLdfMhZQ,2017-07-03 23:16:38,5,,,,,0.4588,,0.7184,,,,,,,,,,,,,,,,,0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xIGiif0TmmmGuV2-sidMSw,2012-08-22 15:49:19,4,,,,,,,,,,,,,,,,,,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2017-06-11 03:06:13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2013-12-14 01:33:07,3,,,,,,,0.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2017-03-08 18:05:31,3,,,,,,,,,,,,,0.2732,0.2732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O6RCCmz8-x4NhWJpI8KQug,2016-07-27 16:00:13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4215
IDtLPgUrqorrpqSLdfMhZQ,2017-07-13 21:35:58,4,,,,,,,,,,,,,,,,0.4939,,,0.7964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-04-09 04:28:06,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2013-05-27 22:12:45,2,,,,,0.029199999999999986,,,,,,0.2263,,,0.2263,,,,,,,,-0.2263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2017-11-13 19:30:13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-04-23 00:44:49,5,,,,,,,0.7906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-06-24 15:17:08,5,,,,,0.7841,,,,,,,,0.4754,0.4754,,,,0.4754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7841,,,,
O6RCCmz8-x4NhWJpI8KQug,2018-09-19 20:15:02,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2017-09-26 19:29:57,2,,,,,,,0.3182,,,,,,,0.4019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2017-03-13 03:20:00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O6RCCmz8-x4NhWJpI8KQug,2018-01-30 18:31:21,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-07-22 20:28:55,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2015-02-27 03:47:44,5,,,,,,,0.7899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2016-03-04 21:20:36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O6RCCmz8-x4NhWJpI8KQug,2017-05-06 19:02:51,5,,,,,,,,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O6RCCmz8-x4NhWJpI8KQug,2016-05-28 15:59:27,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2016-07-28 02:52:29,4,,,,,0.5709,,,,,,,,,,,,,,,,,0.5709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2017-03-21 00:38:58,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O6RCCmz8-x4NhWJpI8KQug,2017-09-03 18:48:09,5,,,,,,,,0.4588,,,,,,,,,,,,,,,0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2013-11-11 02:41:50,5,,,,,,,,,,,,,,,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2017-12-15 01:04:32,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O6RCCmz8-x4NhWJpI8KQug,2016-08-08 05:50:27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6908,,
bjhCtlYHrkgA5Ku8l-rB3g,2016-11-30 17:09:34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2017-07-16 05:45:46,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2015-11-16 19:02:53,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2017-07-07 01:39:52,3,0.4404,,,,,,,,,,0.4588,,,,,,,0.4404,,,,,,,,,,,,,0.4588,,,,,,,,,,,,,0.4588,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2017-07-14 18:30:13,3,,,,,0.4215,,,0.4404,,0.4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-06-06 03:45:07,4,,,,,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2016-03-24 18:38:36,5,,,,,,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-05-24 15:45:36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O6RCCmz8-x4NhWJpI8KQug,2016-08-11 19:43:22,1,,,,,,,,,,,,,,,,0.0772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xIGiif0TmmmGuV2-sidMSw,2015-05-09 20:54:53,5,,,,,,,0.6322,,0.5994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-03-31 22:56:36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2017-07-16 20:30:02,4,,,,,,,,,,,,,,,,,,,0.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-02-07 02:49:40,4,,,,,,,0.5994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5994,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-03-03 01:38:58,4,,,,,0.4404,,,,,,0.4404,,,0.4404,,,,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4404,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2016-03-29 21:03:05,5,,,,,,,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2015-12-31 03:22:14,4,,,,,,,0.50995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2013-12-20 16:31:46,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xIGiif0TmmmGuV2-sidMSw,2017-02-01 23:54:13,5,,0.5984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2017-08-15 16:01:27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2732,,,,,,,,,,,,,,,,,,,,,,,
xIGiif0TmmmGuV2-sidMSw,2016-10-03 19:54:50,3,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2017-10-01 16:24:16,4,,,,,0.41315,0.5994,,,,,,,,,,,,,,,,0.2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2023,,
O6RCCmz8-x4NhWJpI8KQug,2016-06-17 19:34:31,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xIGiif0TmmmGuV2-sidMSw,2011-12-20 00:01:17,3,,,,,,,,,,,,,,,0.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2017-03-12 01:46:48,4,,,,,,,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2017-11-18 19:55:23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2017-11-26 21:23:27,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-08-01 01:30:03,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2017-04-14 21:45:10,4,,,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O6RCCmz8-x4NhWJpI8KQug,2017-08-07 18:03:36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2017-10-29 23:37:14,2,,,,,0.1531,,,,,,0.4939,,,0.1531,,,,,,,,0.1531,,,,,,,,,0.4939,,,,,,,,,,,,,,,,0.4404,-0.4767,,,,,,,,,,,,,,-0.34,,
bjhCtlYHrkgA5Ku8l-rB3g,2015-01-16 00:46:35,4,,,,,,,0.5106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5994,,,,,,,,,,,,,,,,,,,,,,,
xIGiif0TmmmGuV2-sidMSw,2013-09-17 21:19:59,3,,,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2016-09-04 05:11:24,5,,,,,,,0.61815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2015-02-28 15:46:55,2,,,,,,,,,,,,,,,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O6RCCmz8-x4NhWJpI8KQug,2017-09-18 00:12:22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2016-09-26 05:51:56,5,,,,,0.6249,,,,,,,,,,,,,,,,,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-09-11 19:35:11,5,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7351,,,,,,,,,,,,,,,,,,,,,,,
O6RCCmz8-x4NhWJpI8KQug,2017-03-23 23:59:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-05-06 19:20:01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2017-03-21 04:40:31,5,,,,,0.5719,,,,,,0.4588,,,,,,,,,,,0.5719,,,,,,,,,0.4588,,,,,,,,,,,,,0.4019,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2017-05-26 16:59:10,2,,,,,,,0.5719,,,,,,,,,,,,0.2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-10-29 04:06:09,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6124,,,,
O6RCCmz8-x4NhWJpI8KQug,2017-04-07 03:28:23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-02-19 19:30:52,5,,,,,,,,,,,,,,,,,,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O6RCCmz8-x4NhWJpI8KQug,2019-06-22 06:34:24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xIGiif0TmmmGuV2-sidMSw,2013-07-01 07:26:57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O6RCCmz8-x4NhWJpI8KQug,2016-07-16 19:36:01,5,,,,,,,,,,,,,,,,,,,,,,,,,0.5267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2015-01-17 23:43:03,5,,,,,,,0.5719,,,0.4019,,,,0.4019,,,,0.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O6RCCmz8-x4NhWJpI8KQug,2016-07-19 01:50:47,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2019-12-19 20:21:50,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2019-01-09 23:10:43,4,,,,,0.4927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-10-29 15:28:05,4,,,,,,-0.3182,0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2019-09-24 02:41:40,5,,,,,,,0.5574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2013-09-28 23:28:35,5,,,,,,,,,,,,,,,0.2023,,,,,,,,,,,,,,,,,,0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-10-23 02:45:45,5,,,,,0.5719,,,,,,,,,,,,,,,,,0.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2016-08-31 15:38:00,4,,,,,,,,,,,,,,,,,,,,,0.2732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4215,,,,,
O6RCCmz8-x4NhWJpI8KQug,2016-10-25 19:01:31,5,,,,,,,,,0.51315,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5859,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-10-11 01:41:47,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2015-12-17 18:25:54,1,,,,,,,,,,,,,0.2023,0.2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2013-07-31 20:55:08,3,,,,,-0.4767,,0.6124,,,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5142,,,,,,,,,,,-0.4767,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2013-08-25 01:17:28,3,,,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xIGiif0TmmmGuV2-sidMSw,2016-02-11 21:32:48,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2015-01-28 19:42:30,2,,,,,,,,,,,,,,,,,,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2013-09-16 23:01:01,4,,,,,,,0.22593333333333332,,,,,,,0.7964,,,,,,,,,,,,,,,,,,,,,,,,,0.7964,,,,,,,,,,,,,,,,,,,,0.34,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2017-09-29 17:25:11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-11-23 19:00:13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4939,,,,,,,,,,,,,,,,,
xIGiif0TmmmGuV2-sidMSw,2019-03-01 18:46:15,1,,0.1396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xIGiif0TmmmGuV2-sidMSw,2014-05-01 14:55:56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2019-01-31 01:46:39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O6RCCmz8-x4NhWJpI8KQug,2016-10-25 19:23:58,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2016-03-06 16:54:06,4,,,,,,,,,,,,,,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-05-06 19:11:06,5,,,,,0.5994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2016-03-24 19:20:26,5,,,,,,,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2017-01-27 11:56:19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2015-12-17 17:12:41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369,,,,,,,,,,,,,,,,,,,,,,,
xIGiif0TmmmGuV2-sidMSw,2019-09-25 16:28:59,5,,0.49905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xIGiif0TmmmGuV2-sidMSw,2013-12-03 01:04:21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-11-23 03:22:46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3612,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2019-04-07 17:44:16,5,0.5719,,,,,,-0.34,-0.34,,,,,,,,,,,,,,,,,,,0.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2016-07-30 19:43:55,5,,,,,,,0.2732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2732,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2019-10-11 22:53:24,5,,,,,0.5859,,,,,0.5859,,,,0.5859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5859,,,,
O6RCCmz8-x4NhWJpI8KQug,2019-08-08 15:52:34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-12-19 04:50:41,5,,,,,-0.4168,,,,,,,,,0.4939,,,,,,,0.3182,,,,,,,,,,,,,,,,,,,,,-0.4168,,,,,,,,,,,,,,,,,,0.5994,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-11-17 17:16:23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2019-09-12 20:29:16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2019-02-06 19:07:04,5,,,,,,,,,,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O6RCCmz8-x4NhWJpI8KQug,2019-07-27 06:23:54,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjhCtlYHrkgA5Ku8l-rB3g,2015-04-12 17:52:57,5,,,,,,,0.3182,,,,,,,,,,,0.5106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2019-08-10 01:54:56,5,,,,,,,,,,,,0.5859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2018-07-28 19:12:02,5,,,,,0.6369,,0.4019,,,,,,,,,0.4019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2016-11-19 19:20:35,5,,,,,0.6369,,,,,,,,,,,0.5859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5859,,,,,,,,,,,,,,0.71095,,,,
O6RCCmz8-x4NhWJpI8KQug,2018-03-11 19:37:11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDtLPgUrqorrpqSLdfMhZQ,2019-05-03 19:31:13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
